videoId,title,lengthSeconds,keywords,shortDescription,allowRatings,viewCount,author,isPrivate
yG94m5pPNNs,Air India Boeing 787 Crashes Climbing Out Of Ahmedabad Airport,178,aviation; planes; flying; avgeek; aviationnews; flight; airbus; boeing; airlines; airports; emirates,"Breaking news just coming in that an Air India Boeing 787-8 has crashed taking off from Ahmedabad Airport in India.  As this news is fresh and developing, here are the details known thus far…

Our Social Media:
https://www.instagram.com/simpleflyingnews
https://twitter.com/simple_flying
https://www.facebook.com/simpleflyingnews
Linkedin: https://www.linkedin.com/company/33222643

Our Website
https://simpleflying.com/
For copyright matters please contact us at: legal@valnetinc.com",TRUE,409965,Simple Flying,FALSE
o_TiTsapMVU,Ahmedabad Plane Crash LIVE | London-Bound Air India Flight Crashes Near Ahmedabad Airport | N18L,37030,ahmedabad plane crash; london-bound air india flight crash; air india flight crashes in ahmedabad; air india plane crash in ahmedabad; plane crashes near ahmedabad airport; ahmedabad meghani plane accident; air india plane crashes in ahmedabad; air india flight crashes near ahmedabad; ahmedabad plane crash casualties; ahmedabad plane crash rescue operations; air india flight crashes during take-off; air india boeing jet crashes in ahmedabad; aircraft crashes in meghaninagar,"Ahmedabad Plane Crash: An Air India flight crashed near the Ahmedabad airport on Thursday, with initial inputs suggesting around 130 passengers were onboard.

The incident is believed to have occurred when the flight was taking off for London. Heavy smoke is visible from Dharpur near the Meghaninagar area.

The fire brigade has rushed to the spot, and emergency response teams are being mobilised. Authorities are yet to confirm the cause of the crash.

More details awaited.

#ahmedabadplanecrash #ahmedabadflightcrash #ahmedabadplaneaccident #ahmedabadairportaccident #ahmedabadrescueoperations #cnbctv18 #cnbctv18digital 

n18oc_india",TRUE,599513,CNBC-TV18,FALSE
I0gMfF1W_uk,"Air India Flight 171 Crashed, Leaving 241 Passengers And Crew Feared Dead | India Today News",226,PM Modi; PM Modi Ahmedabad; ahmedabad news; ahmedabad plane crash; ahmedabad plane crash news; ahmedabad plane crash today; air india crash ahmedabad; air india plane crash; gujarat plane crash; passenger plane crash ahmedabad; plane crash; plane crash ahmedabad; plane crash in ahmedabad; plane crash in ahmedabad airport; plane crash in ahmedabad live updates; plane crash news; pm modi crash site; pm modi news; pm modi plane crash; pm modi speech,"Air India Flight 171 crashed, leaving 242 passengers and crew feared dead. The tragedy has devastated families across India and abroad. Among the victims were a family of five from Banswara, a newly-wed bride, cabin crew members from Manipur, and British citizens. Captain Sabarwal, with 8200 hours of experience, was unable to save the flight. The disaster has left a nation in mourning, with personal stories and last moments shared on social media. 

#airindiaflight171 #planecrash #aviationdisaster #itwebvideos #indiatoday #airsafety #familytragedy #indiatoday

Subscribe to India Today for NEW VIDEOS EVERY DAY and make sure to enable Push Notifications so you'll never miss a new video.

All you need to do is PRESS THE BELL ICON next to the Subscribe button!

India Today TV is India's leading English News Channel. India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more.

Stay tuned for latest updates and in-depth analysis of news from India and around the world!

WhatsApp Channel: https://whatsapp.com/channel/0029Va2AnW3JENxxg7OuJv00

Download App: https://indiatoday.link/wHaj

Follow us: Official website: https://www.indiatoday.in/

Twitter: https://twitter.com/IndiaToday

Facebook: https://www.facebook.com/IndiaToday",TRUE,167878,India Today,FALSE
OzWrYPpTwKI,Ahmedabad Plane Crash | Air India Plane crash in Ahmedabad | News9 | LIVE,32944,news; latest news; india news; news today; today news; ani news; news latest; top news; big news; hindi news; headlines; english news; breaking news; morning news; fast news; news india; trending news; news bulletin; world news; south asia news; international news; news9 live streaming; live stream; news9; ahmedabad; plane crash; plane crash in ahmebadad; gujrat; air india plane crash; london bound flight,"Ahmedabad Plane Crash | Air India Plane crash in Ahmedabad | News9

Plane Crash 
Ahmedabad 
Air India 
 london bound flight
..............................................................................................
News9 is India's first fully integrated English news brand across all digital platforms. It includes a publishing platform, viz. www.news9live.com, a future-ready OTT platform, News9 Plus, and a 24-Hour video streaming service on connected TVs and all social platforms. 

Watch News9 Live - The English news brand that understands and fits perfectly into the digital-first lifestyles of our English news audiences.

? News9 Plus Website        : https://www.news9plus.com/all
? News9 Plus App               : https://news9plus.app.link/aPwz3P2psMb
? News9 OTT Coupons       : https://bit.ly/4dwLDx4
? Watch us on YouTube      : https://www.youtube.com/c/NEWS9LIVE
? Like us on Facebook        : https://www.facebook.com/news9live 
? Follow us on Instagram   : https://www.instagram.com/news9live
? Follow us on Twitter         : https://twitter.com/NEWS9TWEETS

#englishnews #tv9digital #tv9d #news #livestream & #news9livestreaming",TRUE,1141007,NEWS9 Live,FALSE
v5pbuS1Fg1s,Air India Plane Crash  AI171 Crash Video ????? ???? Aryan Asari ?? ???? ?????? | Ahmedabad,222,Hindi News; taja khabar; air india; air india crash; ahmedabad crash; ahmedabad plane crash; air india plane crash; gujarat teen viral airplane crash video; aryan asari airplane crash trauma; ahmedabad plane crash video analysis; aryan asari ahmedabad plane crash; air india planes inspection; boeing 787 inspection; boeing 787 dreamliner inspection; 787 inspection; ahmedabad air india plane crash; plane crash news; air india boeing 787; air india crash vide,"#airindia #airindiavideo #planecrash
 
17-year-old Aryan Asari, who was on the roof of a house near Ahmedabad airport on the day of the plane crash. The video Aryan made of the crash of Air India's Boeing 787 Dreamliner went viral. After the accident, initially it was revealed from this video what exactly happened to this plane

About Us -
Dainik Jagran is the flagship brand of the company. In today’s dynamic media world, where consumers have an unprecedented array of choices, Dainik Jagran stands out as a brand that is the choice of millions of Indians as they start their day. With a readership of 5.59 cr, it has been the largest read daily of India for the last consecutive 21 rounds of the Indian Readership Survey (IRS). With 37 editions, Dainik Jagran covers 11 states of India. It has also been declared by the World Association of Newspapers (WAN) as the Largest read daily in the world.

For more Videos visit ?? https://www.jagrantv.com

Follow us for Breaking News, Sports Coverage, National News, International News, Politics, Current Affairs, Entertainment, Bollywood, Tech, Auto & more!

Subscribe to Dainik Jagran | Click Here ? http://bit.ly/DainikJagran_YT
Download the Dainik Jagran Mobile APP: https://jagranapp.page.link/jagranappyoutube

Subscribe now to our Network Channels:
?? Jagran Josh: https://www.youtube.com/@jagranjosh
?? iNextLive: https://www.youtube.com/@Inextlive
?? HerZindagi: https://www.youtube.com/@HerZindagi
?? OnlyMyHealth: https://www.youtube.com/@omh
?? Jagran HiTech: https://www.youtube.com/@JagranHiTech
?? Jagran Business: https://www.youtube.com/@jagranbusiness

Follow us on Social Media:
?? Facebook: https://www.facebook.com/dainikjagran/
?? Twitter: https://twitter.com/JagranNews
?? WhatsApp: https://whatsapp.com/channel/0029Va4cJIODJ6Grlb2TTB3P
Visit our website - https://www.jagran.com",TRUE,285063,Dainik Jagran - ????? ?????,FALSE
WolruJ00dgc,Watch: Moment Air India Plane Crashed in Ahmedabad | Subscribe to Firstpost | N18G,42,firstpost; pm modi; pm modi news; india; air india; plane crash; ahmedabad; ahmedabad airport; aviation news; emergency landing; airport incident; air india update; flight accident; breaking news; aviation accident; flight crash; crash landing; air crash; aviation incident; indian aviation; flight news; airline update; airport news; passenger safety; air india flight; aviation alert; crash news; india crash; ahmedabad news; airline crash; plane accident,"Watch: Moment Air India Plane Crashed in Ahmedabad | Subscribe to Firstpost | N18G

CCTV footage captured the moment an Air India passenger plane crashed into the mess of the BJ Medical College minutes after takeoff in Ahmedabad on Thursday. The plane, which was en route to London Gatwick, carried 242 people on board. At least 265 people died in the tragic incident. 
---

India | Air India | Air India Crash | Plane Crash | Indian Plane Crash | India Plane Crash | Gujarat Plane Crash | Ahmedabad Plane Crash | Plane Accident | Indian Plane Crash | Indian Plane Crash | Firstpost | News Live | World News | Latest News | Global News | International News | News | Trending News

#AhmedabadAirport #india #airindia #airindiaflight #planecrash #planecrashed #indianplane #gujaratplanecrash #planeaccident #planetragedy #airindiacrash #AhmedabadPlaneCrash #AirIndiaCrash #AhmedabadAirportAccident #AirIndiaFlightCrash #PassengerPlaneCrash #AhmedabadAviationIncident #AhmedabadPlaneAccidentNews #AhmedabadCrashCasualties #Ahmedabad242Passengers #ExclusivePlaneFootage #AirIndiaPlaneFell #AirportAccidentAhmedabad #firstpost #newslive #worldnews #latestnews #globalnews #news #internationalnews #trendingnews

Firstpost is an Indian news and media website. Get all the incisive opinions, in-depth analyses and other visual stories that matter to you and the world right here on this channel. 

Subscribe to Firstpost channel and press the bell icon to get notified when we go live.   
https://www.youtube.com/@Firstpost

Follow Firstpost on Instagram:
https://www.instagram.com/firstpost/ 

Follow Firstpost on Facebook:
https://www.facebook.com/firstpostin/ 

Follow Firstpost on Twitter: 
https://twitter.com/firstpost

Follow Firstpost on WhatsApp:
https://www.whatsapp.com/channel/0029Va6zOIrEQIamseyg762V",TRUE,193389,Firstpost,FALSE
B1ryiiNyMG8,How Were Pilot's Last Moments Before Air India AI 171 Crash | Ahmedabad | India Today,144,india today; india today news; india today live; indian news live; india news live; english news; english news live; world news; top news; Gujarat plane crash; ahmedabad London flight; ahmedabad airport; ahmedabad plane crash; air india; air india plane; air india plane crash; aircraft crash; boeing 787; crash landing; emergency landing; gujarat crash update; plane crash; plane crash Gujarat; sumit sabarwal pilot; first officer; pilots; air india pilots; Clive Kunder,"One was a veteran preparing to hang up his boots, the other a young co-pilot just charting the early course of his aviation career. Both the aviators, Captain Sumeet Sabharwal and First Officer Clive Kunder, met a cruel end on Thursday as the Boeing 787-8 Dreamliner, crashed. Know More.
#airindia #pilot #planecrash #itwebvideos #indiatoday #flightsafety #aircraftcrash #emergencyresponse #aviationincident #planecrash #london #ahemedabad #airindiacrash #aircraftcrash #airplane #boeing #tragedy #vijayrupani #plane #aviationincident #pilots #crashinvestigation #firstofficer #sumitsabharwal #vikrantmessy #airindiapilots

Subscribe to India Today for NEW VIDEOS EVERY DAY and make sure to enable Push Notifications so you'll never miss a new video. 

All you need to do is PRESS THE BELL ICON next to the Subscribe button! 

India Today TV is India's leading English News Channel. India Today YouTube channel offers latest news videos on Politics, Business, Cricket, Bollywood, Lifestyle, Auto, Technology, Travel, Entertainment and a lot more. 

Stay tuned for latest updates and in-depth analysis of news from India and around the world! 

WhatsApp Channel: https://whatsapp.com/channel/0029Va2AnW3JENxxg7OuJv00

Download App: https://indiatoday.link/wHaj

Follow us: Official website: https://www.indiatoday.in/

Twitter: https://twitter.com/IndiaToday 

Facebook: https://www.facebook.com/IndiaToday",TRUE,280023,India Today,FALSE
QUBfXtPjRbY,?? Air India AI-171 Crash Explained | 3D Animation of Real Incident in Ahmedabad,105,"ahmedabad plane crash,air india plane crash,plane crash in ahmedabad,air india flight crash ahmedabad,ahmedabad aviation incident,ahmedabad plane crash air india,242 passengers in ahmedabad plane crash,air india crash,plane crash,plane crash in ahmedabad airport,air india plane crash in ahmedabad,ahmedabad mein plane crash,passenger plane crash ahmedabad,gujarat plane crash,air india,air india plane crashes in ahmedabad,casualties ahmedabad plane crash","?? Air India AI-171 Crash Explained | 3D Animation of Real Incident in Ahmedabad


On June 12, 2025, Air India Flight AI-171 tragically crashed shortly after takeoff from Ahmedabad airport, striking a medical college hostel and resulting in massive loss of life.

In this video, we present a realistic 3D animation of the actual incident, recreated based on news reports and eyewitness accounts. The visuals are intended for educational and awareness purposes only.

?? Flight: Air India AI-171  
?? Location: Ahmedabad, India  
?? Animation Style: 3D Hyper-Realistic  
?? Based on Real Events


?? Subscribe for more real incident recreations in cinematic animation style.

?? Stay informed, stay safe.

#AirIndiaCrash #AI171 #AhmedabadCrash #3DAnimation #RealStory #AirIndiaFlight #FlightCrash #AviationDisaster #IndiaNews #EmergencyLanding #CrashInvestigation #SadIncident #BreakingNews #AirIndiaAI171 #FlightAccident #MedicoHostelCrash


DISCLAIMER:
This video is a fictional 3D animation created based on publicly available news reports of the Air India AI-171 crash. It is intended purely for educational, documentary, and awareness purposes. No real footage has been used. All visuals are AI-generated and do not depict real persons or events directly. Viewer discretion is advised.


© 2025 [Allinonecontent]. All Rights Reserved.

Do not re-upload this video without permission. Background music used under Creative Commons license from Scott Buckley & Kai Engel. See credits for details.


#AirIndiaCrash  
#AI171  
#AhmedabadCrash  
#FlightCrashAnimation  
#3DRealIncident  
#AviationDisaster  
#TragedyExplained  
#RealStory  
#EmergencyResponse  
#MedicoHostelCrash


air india ai171, air india crash, ahmedabad plane crash, 3d plane crash animation, real incident air india, flight crash animation, aviation disaster india, medical hostel plane crash, air india 787 crash, ai171 animation, emergency landing animation, air crash documentary, indian aviation tragedy",TRUE,87612,Allinonecontent,FALSE
nDnyuQCcxD4,Ahmedabad Plane Crash | Air India Cabin Crew's Grieving Family Speaks To NDTV,179,NDTV 24x7; breaking news; current affairs; latest news; live news; ndtv; ndtv live 24x7 english news; top news; gopi_intvw_157251; Air India Flight; Air India Ahmedabad; Ahmedabad Airplane Crash; Air India Ahmedabad Crash; Air India Plane News; Air India Flight News Today; Show= NDTV Digital Originals; category= news; Digital Teaser,"The family members of 22-year-old Nganthoi Sharma Kongbrailatpam, from Awang Leikei of Thoubal district in Manipur, were gathered on the red-tiled floor, consoling each other as they were informed of the crash. ""My child, my child, I raised with these hands, where have you gone? I want to see you. Where are you,"" a woman is heard saying in the video.

#AirIndiaFlight #AirIndiaAhmedabad #AhmedabadAirplaneCrash #AirIndiaAhmedabadCrash #AirIndiaPlaneNews #AirIndiaFlightNewsToday

About NDTV (English news channel):

NDTV is India's Most-Trusted News Broadcaster with the latest updates in news, sports, entertainment and much more from within India and around the world. Watch big political debates, exclusive entertainment interviews, news bulletins, current affairs, talk shows and tech reviews with our 24x7 news live streams, packed with credible information across all platforms: TV, Internet and Mobile.

For Latest Videos, click here: https://www.youtube.com/playlist?list=PLYSfYVdrOZvh5iPadUPTAg3sxFD_DZpT_

To watch NDTV 24x7's premium shows listed together for your easy access, click here: https://www.youtube.com/@NDTV/playlists?view=50&sort=dd&shelf_id=5

For Ground Reports and Analysis from NDTV's reporters and anchors of day's top news stories, click here: https://www.youtube.com/playlist?list=PLYSfYVdrOZvgHr6OHiZYKbr_21MOmvk04

For News in Shorts, click here: https://www.youtube.com/playlist?list=PLYSfYVdrOZvjJ8fhLPk_Fz4tFARkpG-Y-

Subscribe to our channel to get latest news updates.

Follow us on Social Media:
Like us on Facebook: https://www.facebook.com/ndtv/
Follow us on Twitter: https://twitter.com/ndtv/
Follow us on Instagram: https://www.instagram.com/ndtv/
Follow us on WhatsApp: https://whatsapp.com/channel/0029Va4lixw7z4kcvZI9JM12
Join NDTV on Telegram Messenger: https://t.me/NDTVbot/?start=hi

Follow us on Google News for Breaking and Latest News Updates:
NDTV: https://bit.ly/3e5ngbP
NDTV India (Hindi News): https://bit.ly/3mNVwMY

Download NDTV Mobile Apps: http://www.ndtv.com/page/apps

#BreakingNews #LatestNews #TodayNews #News #IndiaNews #NDTV #CurrentAffairs",TRUE,626907,NDTV,FALSE
FdZnyVu2kj4,Ahmedabad Plane Crash: One Survivor Found In Air India Flight | Public TV,261,Public TV; Public TV Kannada; Kannada news channel; kannada news; HR Ranganath; Public TV Kannada news; Public TV Kannada Live; Air India Plane Crash; air india flight; air india flight crash today; air india flight crash in ahmedabad; air india flight crash news; air india flight crash video; air india flight crash gujarat; vishwas kumar ramesh; air india crash survivor; air india,"Ahmedabad Plane Crash: One Survivor Found In Air India Flight | Public TV

#publictv #ahmedabad #airindia 

Watch Live Streaming On http://www.publictv.in/live

Download Public TV app here:
Android: https://play.google.com/store/apps/details?id=com.phonegap.publictv&hl=en

iOS: https://apps.apple.com/in/app/public-tv-news/id1125391954

Keep Watching Us On Youtube At: https://www.youtube.com/user/publictvnewskannada
Watch More From This Playlist Here: https://www.youtube.com/user/publictvnewskannada/playlists



Read detailed news at www.publictv.in

Subscribe on YouTube: https://www.youtube.com/user/publictvnewskannada?sub_confirmation=1
Follow us on Google+ @  https://plus.google.com/+publictv
Like us @ https://www.facebook.com/publictv
Follow us on twitter @ https://twitter.com/PublicTVnews

--------------------------------------------------------------------------------------------------------
Public TV brings to you the latest updates from all walks of life, be it politics or entertainment, religion or sports, crime or any other thing. Keep watching...",TRUE,454029,Public TV,FALSE
Iu6DUbSTRx0,CCTV footage shows moment Air India plane crashes in Ahmedabad,31,2025; ahmedabad; ahmedabad crash; ai 171; ai171; air india; air india crash; air india flight 171; air india flight crash; air india plane crash; boeing; cctv; dreamliner; flight 171; guardian; india; india crash; india plane crash; india plane crash 2025; india plane crash cctv; indian plane crash; jet plane crash; jumbo; jumbo jet crash; london gatwick; news; plane crash; plane crash cctv; plane crash india; plane crash today; plane crash caught on camera; cctv footage; indian; fly,"CCTV footage captured the moment an Air India passenger plane crashed shortly after takeoff in Ahmedabad, India, on Thursday. More than 240 people were believed to be onboard the London Gatwick-bound aircraft. Ahmedabad police said there was at least one survivor
Subscribe to Guardian News on YouTube ? http://bit.ly/guardianwiressub

Air India plane crash latest updates ? https://www.theguardian.com/world/live/2025/jun/12/air-india-flight-ai171-plane-crash-ahmedabad-india-latest-updates

What we know so far about the Air India flight 171 crash ? https://www.theguardian.com/world/2025/jun/12/air-india-flight-171-plane-crash-what-we-know-ahmedabad-gatwick

The Guardian publishes independent journalism, made possible by supporters. Contribute to The Guardian today ? https://bit.ly/3uhA7zg

Sign up to the Guardian's free new daily newsletter, First Edition ? http://theguardian.com/first-edition

Website ? https://www.theguardian.com
Facebook ?https://www.facebook.com/theguardian
Instagram ? https://instagram.com/guardian

The Guardian on YouTube: 
The Guardian ? https://bit.ly/guardiannewssubs
Guardian Australia ? https://bit.ly/guardianaussubs
Guardian Football ? https://bit.ly/gdnfootballsubs
Guardian Sport ? https://bit.ly/gdnsportsubs
It's Complicated ? https://bit.ly/ItsComplicatedSubs
Guardian Live ? https://bit.ly/guardianlivesubs

#airindia #indiaplanecrash #airindiacrash #planecrash #india #uk #canada #portugal #cctv #airindiaplanecrash",TRUE,603162,Guardian News,FALSE
g35CHwG4LNY,'The door broke...': Lone survivor describes surviving Air India plane crash | Ahmedabad plane crash,130,Business Standard; BS News; Business News; Financial News; News; Daily News; share market; stock market; share market live; investment; political news; national news; live news; seat 11a survivor; seat 11 a miracle; seat 11 a plane crash; seat 11 a kaise bacha; seat 11 a passenger,"Ramesh Vishwa Kumar is the lone survivor of Ahmedabad Air India plane crash which claimed the lives of 241 onboard the plane.

From his hospital bed in Ahmedabad, Kumar recalled in chilling details how the events unfolded in the final moments of flight AI 171.

Prime Minister Narendra Modi met the lone survivor on Friday and asked him how the incident took place.

""I myself couldn't believe that I survived the crash. For a while, I thought I'll die but when I opened my eyes, I was alive then I tried to open my seat belt and tried to escape from there.""

#airindia #ahmedabadplanecrash #dreamliner #airport #seat11asurvivor 
Want access to Business Standard’s premium insights? Join our exclusive LinkedIn communities and connect with top voices in the BFSI space—on topics that matter to you!

BFSI Circle – https://www.linkedin.com/groups/9867761/
Business Standard Reader's Group – https://www.linkedin.com/groups/5013698/

Hello viewers! Guess what? We're now on WhatsApp Channels! Dive into real-time news updates, insights, and much more. Follow us: https://whatsapp.com/channel/0029Va6cbsSDuMRmPCIgXS2t

Subscribe to BS Hindi YouTube Channel: https://www.youtube.com/@bshindinews

Download the all-new Business Standard app: 
https://bit.ly/App-BS

Join us:
http://www.facebook.com/bsindia
http://twitter.com/bsindia
https://www.instagram.com/business.standard",TRUE,39680,Business Standard,FALSE
tLNbVzgNbw0,Wreckage at crash site as Air India flight crashes shortly after take off from Ahmedabad airport,135,sonoma; napa; lake county; mendocino; news; local news; sports; dining; bay area; weather; breaking news; entertainment; shopping; information,"An Air India passenger plane bound for London with more than 240 people on board crashed and exploded after takeoff Thursday in India’s northwestern city of Ahmedabad, officials said. Associated Press video. (CREDIT: PTI)

Read the story: https://www.pressdemocrat.com/article/news/air-india-passenger-plane-with-244-aboard-crashes-in-indias-northwestern-a/
Subscribe to our channel: https://pdne.ws/youtube
Support local journalism: https://pdne.ws/subscribe
Sign up for our newsletters: https://pdne.ws/newsletters
More from The Press Democrat: https://www.pressdemocrat.com/
----------
Follow us: 
Twitter ? https://twitter.com/northbaynews
Instagram ? https://www.instagram.com/pressdemo
Facebook ? https://www.facebook.com/pressdemocrat
TikTok ? https://www.tiktok.com/@pressdemo 
----------
The Press Democrat delivers breaking local news, information, sports, entertainment, shopping, dining, weather and more for residents of Sonoma, Lake, Mendocino and Napa counties as well as real-time news from the Bay Area, the state, the nation and the world.",TRUE,37745,The Press Democrat,FALSE
Ud_eZFnMkLo,Ahmedabad Plane Crash Kills Over 260 People: World Mourns Air India's Major Tragedy | WATCH,191,ahmedabad plane crash; air india plane crash; plane crash in ahmedabad; plane crash; air india crash ahmedabad; gujarat plane crash; ahmedabad plane crash air india; air india plane crash in ahmedabad; air india flight crash ahmedabad; plane crash in ahmedabad airport; ahmedabad plane crash news; ahmedabad plane crash 2025; ahmedabad mein plane crash; air india plane prash; air india crash; plane crash news; air india; ahmedabad gujarat plane crash; india plane crash,"An Air India passenger plane carrying 242 people has crashed near Ahmedabad’s Sardar Vallabhbhai Patel International Airport shortly after takeoff. The aircraft, a Boeing 787-8 Dreamliner operating as Flight AI171, was en route to London’s Gatwick Airport when the tragedy struck just five minutes after departure. The crash took place in the Meghani Nagar area, a densely populated residential zone, leading to panic and chaos. Visuals from the site show thick black smoke billowing from the wreckage. Rescue operations are underway,
#airindia #ahemdabad #planecrash #news 
No one knows Mumbai better than us. #madeinmumbai. 
For more Bollywood, news and sports videos subscribe here: http://bit.ly/2KUYCyq

Facebook:  https://www.facebook.com/middayindia
Twitter:  https://twitter.com/mid_day
Instagram: https://www.instagram.com/middayindia",TRUE,1973483,midday india,FALSE
n0IyA-_eaYc,Footage shows aftermath at Air India flight 171 crash site,75,2025; ahmedabad; ai171; air india 171; air india crash; air india flight crash; air india plane crash; air plane crash; boeing; boeing dreamliner; canada; dreamliner; flight; flight 171; gatwick; guardian; india; india air crash; india air plane crash; india crash; india plane crash; india plane crash site; india plane crash today; london gatwick; meghani nagar; news; plane; plane crash; plane crash site; portugal; uk; air india crash site; air india crash today; plane crash today; boeings,"An Air India passenger plane bound for Gatwick airport with more than 240 people on board has crashed shortly after takeoff from the north-western Indian city of Ahmedabad.
Subscribe to Guardian News on YouTube ? http://bit.ly/guardianwiressub

The plane came down in the residential area of Meghani Nagar five minutes after taking off at 1.38pm local time. According to reports in the Indian media the plane crashed into a building comprising accommodation for doctors working in local hospitals. Footage shows buildings burning and debris scattered across the ground.

What we know so far about the Air India flight 171 crash ? https://www.theguardian.com/world/2025/jun/12/air-india-flight-171-plane-crash-what-we-know-ahmedabad-gatwick

The Guardian publishes independent journalism, made possible by supporters. Contribute to The Guardian today ? https://bit.ly/3uhA7zg

Sign up to the Guardian's free new daily newsletter, First Edition ? http://theguardian.com/first-edition

Website ? https://www.theguardian.com
Facebook ?https://www.facebook.com/theguardian
Instagram ? https://instagram.com/guardian

The Guardian on YouTube: 
The Guardian ? https://bit.ly/guardiannewssubs
Guardian Australia ? https://bit.ly/guardianaussubs
Guardian Football ? https://bit.ly/gdnfootballsubs
Guardian Sport ? https://bit.ly/gdnsportsubs
It's Complicated ? https://bit.ly/ItsComplicatedSubs
Guardian Live ? https://bit.ly/guardianlivesubs

#airindia #airindiacrash #indiaplanecrash #indiacrash #londongatwick #ai171 #india #ahmedabad",TRUE,521425,Guardian News,FALSE
OGvqGrL8ySY,Video captures moment Air India flight crashes | DW News,50,DW News; dwnewsshorts,"The Boeing plane operated by Air India crashed into a residential area in the city of Ahmedabad. Police say they have recovered more than 200 bodies from the crash site.

For more news go to: http://www.dw.com/en/

Follow DW on social media:
?Instagram: https://www.instagram.com/dwnews
?TikTok: https://www.tiktok.com/@dwnews
?Facebook: https://www.facebook.com/deutschewellenews/
?Twitter: https://twitter.com/dwnews

Für Videos in deutscher Sprache besuchen Sie: https://www.youtube.com/dwdeutsch

Subscribe: https://www.youtube.com/user/deutschewelleenglish?sub_confirmation=1
#airindia #ahmedabad #planecrash",TRUE,130778,DW News,FALSE
-yR527ZlCSY,Ahmedabad Plane Crash | One Survivor Found | Air India Plane Crash | News9,12104,air india; ahmedabad plane crash; vijay rupani; plane crash; plane crash ahmedabad; air india crash; air india plane crash; air india flight crash; ahmedabad; news; ahmedabad flight crash; plane crash news; plane crash in ahmedabad; flight crash; air india flight; ai 171; ahmedabad news; air india news; ai171; ahmedabad plane crash today; plane crash today; ahmedabad flight; latest news; air india crash today; news today,"A London-bound Air India Boeing 787 Dreamliner carrying 230 passengers and 12 crew members crashed into a medical college hostel minutes after taking off from the Ahmedabad airport this afternoon. Visuals captured on mobile camera showed the aircraft losing altitude rapidly and crashing in a ball of fire. There were 169 Indians, 53 British, one Canadian and seven Portuguese nationals onboard the Air India flight AI 171 from Ahmedabad to London Gatwick.

Ahmedabad Plane Crash
242 Passengers 
All Declared Dead 
Air India Plane Crash

#ahmedabadcrash #airindiacrash #london #planecrash #breakingnews #news9live 
..............................................................................................
News9 is India's first fully integrated English news brand across all digital platforms. It includes a publishing platform, viz. www.news9live.com, a future-ready OTT platform, News9 Plus, and a 24-Hour video streaming service on connected TVs and all social platforms. 

Watch News9 Live - The English news brand that understands and fits perfectly into the digital-first lifestyles of our English news audiences.

? News9 Plus Website        : https://www.news9plus.com/all
? News9 Plus App               : https://news9plus.app.link/aPwz3P2psMb
? News9 OTT Coupons       : https://bit.ly/4dwLDx4
? Watch us on YouTube      : https://www.youtube.com/c/NEWS9LIVE
? Like us on Facebook        : https://www.facebook.com/news9live 
? Follow us on Instagram   : https://www.instagram.com/news9live
? Follow us on Twitter         : https://twitter.com/NEWS9TWEETS

#englishnews #tv9digital #tv9d #news #livestream & #news9livestreaming",TRUE,177532,NEWS9 Live,FALSE
